id,raq_01,raq_02,raq_03,raq_04,raq_05,raq_06,raq_07,raq_08,raq_09,raq_10,raq_11,raq_12,raq_13,raq_14,raq_15,raq_16,raq_17,raq_18,raq_19,raq_20,raq_21,raq_22,raq_23
52e82a,3,4,1,3,2,1,2,2,2,4,2,5,2,4,2,4,2,2,2,3,3,4,2
s677cm,2,1,2,4,1,3,3,2,2,2,2,3,3,3,3,4,2,2,2,4,4,3,5
1d6f13,2,3,4,4,3,1,1,1,5,2,2,3,2,3,3,2,2,2,4,4,2,4,4
15561v,5,1,1,5,5,5,5,5,3,2,1,3,5,5,4,4,5,3,5,1,3,2,3
1a2220,2,2,4,3,2,2,3,2,3,2,2,3,2,3,2,3,3,2,3,2,2,3,4
g386x0,2,2,2,2,2,1,2,1,4,2,1,2,1,2,2,2,2,2,1,2,2,5,4
w5g1be,2,3,3,2,2,1,4,2,4,2,1,2,2,2,4,2,2,4,5,4,1,2,4
7f8lpm,2,1,3,3,2,1,1,1,5,1,1,1,1,3,5,4,4,3,4,3,2,4,5
by8m20,2,1,3,2,2,4,3,2,2,2,2,2,2,2,3,3,2,4,2,3,3,2,3
7yfige,4,1,1,3,2,1,4,2,1,3,3,5,3,4,5,5,2,3,1,5,4,1,4
4349y8,2,1,3,3,4,3,3,2,3,2,2,3,3,4,2,3,3,4,3,3,3,2,4
n14n5i,2,1,4,1,1,1,2,1,2,2,1,2,2,3,2,2,2,3,4,3,2,3,4
85hj4l,1,2,4,2,2,1,1,1,5,2,2,3,2,3,2,2,2,1,4,2,2,5,4
h8fviq,2,2,4,2,3,4,3,1,3,2,2,2,2,2,2,2,2,2,4,2,2,2,4
55v151,2,2,3,3,2,2,4,2,3,2,3,4,3,3,3,3,2,1,3,4,3,5,1
6cs224,2,2,2,2,4,4,3,2,2,2,2,4,3,3,2,2,2,4,2,4,4,3,4
3906a1,2,3,3,2,2,2,3,2,4,2,2,3,2,2,3,3,2,2,3,3,2,4,3
g37377,3,1,2,3,4,4,2,2,2,2,2,3,3,5,2,2,2,5,1,3,3,2,4
mmj181,4,2,1,3,3,4,4,2,3,4,2,4,1,5,4,3,2,4,1,4,3,1,5
ar4j8h,2,2,3,2,2,2,2,2,4,2,2,2,2,3,2,2,2,2,2,4,3,4,4
1ngj6t,2,1,2,3,3,1,1,1,3,1,1,4,3,3,2,3,1,3,2,5,2,4,5
eo114o,3,1,3,4,3,1,1,3,4,1,2,3,1,1,2,2,2,3,3,4,1,3,3
xiv3q6,2,2,4,2,2,2,3,3,4,2,2,1,2,3,4,3,2,2,4,3,4,2,4
4owpok,2,2,4,1,2,2,1,1,4,2,2,3,2,1,1,1,2,2,5,4,3,5,5
w378su,3,1,3,3,4,2,4,2,5,4,1,5,2,3,4,3,3,3,1,3,3,1,5
h45hrm,2,3,4,2,2,2,3,2,4,2,2,3,2,2,2,1,2,1,3,4,2,4,4
24ra85,2,1,3,2,2,2,2,2,3,2,2,3,2,3,3,2,1,2,4,3,2,3,3
322m1q,2,1,2,3,3,1,3,3,3,3,2,3,3,1,3,3,3,2,2,3,3,1,2
ia4932,3,2,3,2,3,2,2,2,4,2,2,3,2,2,2,3,2,2,4,4,4,4,4
5qe93o,2,2,3,2,2,2,2,2,4,2,2,3,2,3,2,2,2,2,3,3,2,3,4
37n4i3,3,1,1,4,4,3,4,2,2,2,4,4,2,4,2,3,4,4,1,5,4,2,2
m6i1rq,2,1,3,3,2,1,2,2,5,1,2,4,2,3,2,3,2,3,2,4,4,2,5
t67f75,2,2,4,2,3,2,4,2,2,2,2,3,4,2,4,2,2,5,2,2,4,4,4
91m4qy,3,2,4,2,3,2,3,2,4,2,2,3,4,3,2,4,2,4,4,4,4,4,4
ylbis6,3,1,2,3,2,2,3,2,3,2,2,4,2,4,3,2,2,3,2,4,4,2,2
557us3,2,1,3,2,4,3,4,2,2,3,2,3,3,4,3,5,2,4,3,5,4,4,4
yml5dp,2,1,2,2,2,2,3,1,1,2,2,3,3,2,2,2,1,3,3,3,2,3,3
18f7po,2,1,1,4,3,2,2,4,1,2,5,3,3,3,3,3,4,4,3,5,3,2,3
e7xoqf,2,2,5,2,3,1,2,1,4,1,1,3,2,2,2,2,2,2,3,3,2,3,4
0c75f5,2,1,2,4,2,3,2,2,3,2,2,4,2,4,3,2,2,3,2,5,2,4,4
u365w2,2,1,2,3,3,1,5,1,1,1,2,4,3,2,1,3,4,3,5,5,5,5,5
3n869s,2,2,4,2,2,2,3,1,3,2,1,3,2,3,2,2,2,2,1,5,4,2,4
s3fl79,2,1,2,4,3,3,4,2,1,2,2,3,3,2,4,3,3,3,1,4,4,3,2
78tun3,1,1,3,3,2,3,3,2,4,4,1,3,2,3,3,3,2,2,2,3,2,4,5
iqis1q,2,2,3,3,2,1,4,2,2,2,2,4,2,2,4,4,2,3,1,4,3,4,1
48pjcc,2,2,3,3,4,2,4,3,5,2,1,3,2,3,2,3,3,2,4,2,2,4,4
y64tfr,2,1,2,3,3,2,4,2,3,3,2,4,3,4,3,3,2,3,2,2,3,2,4
m430tn,3,1,2,3,2,2,3,2,3,2,2,3,3,3,3,3,3,2,2,4,3,3,4
4lnq72,3,2,3,3,3,2,2,3,1,2,2,3,3,3,3,3,2,2,2,4,3,2,2
56o337,3,1,1,3,4,1,3,5,2,1,4,2,1,3,5,4,4,3,2,1,1,4,4
697s9i,3,1,1,3,3,4,5,5,2,2,4,4,4,5,4,4,5,2,3,3,4,2,3
336ub8,2,1,1,2,3,2,3,3,1,2,3,3,3,3,2,3,3,3,2,4,3,2,3
cer655,2,3,3,4,4,5,5,2,5,2,2,5,4,2,5,3,2,3,4,4,4,3,2
llo8fr,3,2,3,3,4,2,4,3,3,3,3,3,1,1,2,2,4,2,3,2,3,2,2
v54552,2,2,1,3,4,5,4,2,1,3,5,4,2,3,4,3,3,5,1,4,4,1,3
n86nl0,2,1,2,2,2,1,2,2,2,2,2,3,2,1,1,2,2,2,1,4,3,2,3
50h972,2,2,2,3,3,2,4,2,5,2,2,3,2,3,3,3,3,3,2,4,5,4,4
2n0adq,2,2,4,1,1,1,2,1,5,1,1,2,2,1,2,2,1,1,1,4,2,3,3
x5lnlc,2,2,3,4,4,1,2,4,3,2,4,3,2,2,3,3,4,1,4,4,4,3,3
nk3yxp,3,1,1,2,2,2,2,1,3,2,2,2,2,2,2,3,2,1,2,3,3,4,2
p56aew,1,1,5,1,2,3,2,2,2,2,1,1,1,2,2,2,1,1,2,3,2,4,4
rdr9bg,3,1,2,3,3,3,4,3,1,2,3,3,3,3,2,4,2,3,1,2,2,3,4
1i508r,1,2,3,4,1,1,2,2,4,2,1,3,2,2,2,1,1,1,2,2,2,2,5
52nqe5,2,3,3,3,2,2,2,3,4,2,2,3,2,3,3,3,3,2,3,3,4,2,4
6u224j,3,1,3,4,3,5,5,3,1,3,4,4,4,4,2,5,5,4,1,2,4,1,2
mt27yk,2,1,4,3,2,2,1,2,4,3,3,3,1,1,2,2,2,1,3,3,3,3,4
183d2t,3,2,3,4,2,2,4,3,3,2,3,4,2,4,3,3,4,2,1,4,3,2,4
d9i8px,3,1,2,1,2,1,2,2,2,2,1,3,3,3,3,3,2,2,4,2,2,5,5
58pr7p,2,3,4,3,2,1,1,2,4,2,2,2,1,1,1,2,2,2,4,3,2,4,3
48jsb9,4,1,2,5,5,1,4,2,4,2,3,4,2,4,2,4,3,3,2,5,5,1,4
dj62y0,2,1,1,4,4,1,5,2,1,1,2,2,1,5,2,4,4,4,2,5,5,1,4
5774wf,2,3,4,1,2,2,2,1,5,2,1,2,1,3,3,2,2,1,2,2,2,3,4
yyaoo5,2,2,2,3,3,2,3,1,1,1,1,3,2,3,3,2,1,2,1,4,2,3,4
ljqcjl,3,4,3,3,2,4,3,2,4,2,2,4,4,3,4,4,2,4,4,2,3,4,4
7o1caj,3,2,2,3,3,2,3,2,2,2,2,3,2,3,3,3,2,2,3,3,3,3,3
x3m39s,2,1,1,4,5,1,2,3,3,2,3,3,2,3,2,3,4,3,1,5,4,3,3
13v889,2,1,2,2,4,2,2,2,3,4,2,4,3,2,4,4,2,2,1,2,3,4,4
o9313r,2,1,2,3,3,2,2,3,1,2,3,3,2,2,2,3,2,3,2,4,2,2,4
e34mf6,4,2,2,4,2,2,2,2,4,2,2,4,2,2,2,4,3,4,3,4,4,4,4
ei7oy4,2,2,3,2,2,1,2,2,4,2,2,3,2,3,2,2,2,2,2,4,4,4,4
t1y90u,3,2,5,3,2,4,3,3,5,2,2,2,2,2,2,3,3,2,1,3,3,4,4
vkbhlg,2,1,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,3,3,4,3,3,3
e89186,3,1,2,3,5,5,5,3,3,4,4,5,5,5,4,4,3,5,3,3,5,1,3
77772q,4,1,1,4,2,1,4,3,4,1,3,5,5,5,1,5,5,5,1,5,5,4,5
x1gh53,4,1,2,3,4,5,4,3,1,3,3,3,3,3,2,3,3,4,2,4,4,3,4
32516e,1,2,3,1,1,1,1,2,3,1,1,3,2,4,2,1,1,2,1,4,2,4,1
ursoct,3,4,3,2,2,1,2,2,5,1,1,2,2,1,1,3,2,1,2,3,3,4,5
p1o083,2,2,4,2,1,1,1,1,4,2,1,3,1,2,3,2,2,1,4,2,2,5,5
hs8q7s,4,1,1,5,4,5,5,5,2,2,4,4,4,4,4,5,4,5,1,5,4,2,4
2gf51y,2,1,3,1,1,2,2,2,3,2,2,3,2,1,2,2,2,2,4,4,3,4,4
1pqn6m,3,1,3,3,4,4,3,4,1,3,3,3,3,4,3,3,3,3,4,4,3,4,3
531d15,2,1,1,4,3,2,4,2,3,2,3,3,2,3,3,2,2,2,2,1,3,3,3
r4571f,2,2,3,4,3,4,4,2,4,2,3,2,3,3,4,3,2,3,2,4,3,4,3
6tbv47,3,1,2,4,4,2,5,3,2,4,4,5,5,4,5,4,3,5,2,3,3,3,5
mor72g,1,4,4,2,2,1,2,1,3,1,1,2,1,1,3,1,2,1,2,3,1,4,4
955xo6,2,1,1,4,3,2,4,2,3,3,2,5,3,4,2,4,2,3,1,5,5,3,3
6vqf6n,2,1,2,2,2,2,4,1,3,1,2,3,2,2,2,2,1,2,1,2,2,1,1
eahy4l,3,1,1,2,4,2,4,2,1,2,2,4,2,4,2,4,4,3,1,4,4,3,4
18cjjq,2,2,1,2,3,2,4,2,1,3,2,3,3,3,3,2,3,3,1,3,2,4,2
c2qkq7,2,1,3,3,2,2,3,2,2,1,1,3,2,2,3,3,2,2,3,4,4,3,3
4k4a9g,2,3,4,2,2,3,3,2,4,2,2,3,2,3,2,2,2,2,4,3,3,4,4
l5t045,5,1,1,3,4,2,4,5,5,2,4,5,4,5,2,4,5,2,2,5,5,5,5
df57w8,3,1,4,2,4,1,2,2,5,1,2,2,2,2,2,3,3,3,4,5,2,5,5
406gp9,2,1,1,4,5,2,5,3,2,2,2,3,3,3,4,4,3,2,1,4,3,3,3
7rq8n3,2,1,1,3,4,5,2,2,2,2,3,4,3,3,4,3,2,5,1,4,4,3,1
874829,2,1,3,2,4,2,2,2,3,2,1,3,2,3,2,3,2,3,1,2,2,3,3
67opx5,1,1,1,4,1,1,2,1,1,1,1,3,1,1,4,2,2,1,1,4,2,2,1
ix7iv4,2,1,4,2,2,2,2,2,3,2,2,3,2,3,3,2,2,2,3,3,2,3,3
775fbm,3,1,3,3,4,3,4,2,4,3,2,3,2,3,2,2,3,5,2,2,3,3,4
7yyx7b,2,2,4,2,2,3,3,2,4,2,2,2,2,2,2,3,2,2,4,3,2,3,4
157c7t,2,4,3,2,3,2,3,2,2,3,2,2,2,3,2,3,2,2,3,3,2,4,3
5o13av,1,2,4,4,4,2,4,2,1,2,2,4,1,2,4,4,2,3,2,4,4,5,3
0hkwhq,2,2,3,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,3,3,2,3,4
6ag4xo,2,1,3,3,3,4,4,2,3,2,2,3,3,4,3,3,3,4,3,5,4,3,2
i5l9ak,4,1,1,4,2,4,5,4,1,2,4,4,4,4,3,4,3,3,1,5,4,3,1
3b3l98,3,3,3,3,4,2,3,2,4,3,2,3,2,3,3,3,3,3,3,4,4,3,3
jkp7t7,2,4,5,2,2,1,2,1,5,2,1,3,2,2,2,2,2,1,4,3,2,3,4
qrg721,2,1,2,2,3,1,2,2,1,1,1,3,1,1,1,2,2,2,2,3,4,2,4
28a1xg,4,2,3,3,3,2,3,2,3,3,2,4,2,4,4,5,3,2,3,2,3,2,4
wyxm3g,2,1,2,3,4,4,3,1,1,3,1,3,2,3,5,3,3,2,1,3,2,1,3
n87c7e,1,5,3,1,1,4,3,1,2,1,1,4,3,2,3,1,1,3,2,3,2,4,4
jii5xu,1,2,2,2,2,1,2,1,4,2,2,3,2,3,2,3,1,3,2,4,5,4,3
5v6jfr,3,1,2,3,3,1,4,2,1,4,2,3,3,4,4,2,2,3,4,3,3,4,3
5436lm,4,2,1,4,4,2,4,2,4,4,2,3,4,3,4,4,2,4,3,4,4,4,4
wjn81s,1,2,3,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2
lc8plx,2,1,3,2,2,1,2,2,3,3,2,2,1,2,2,2,2,2,4,4,3,3,4
1l4q7p,2,2,3,3,3,2,3,2,3,3,2,2,2,3,2,2,2,2,2,5,4,3,3
g852ej,2,5,5,2,3,2,2,2,4,2,1,3,2,2,2,2,2,3,3,4,3,3,4
3u2106,3,1,1,3,4,1,4,2,4,2,2,4,3,2,2,3,2,2,4,4,4,2,4
o471um,5,1,2,4,4,3,4,5,3,1,3,5,3,4,4,4,4,3,1,5,4,2,4
bo760e,3,1,2,2,3,1,4,4,4,2,3,4,4,4,4,3,4,3,2,4,4,4,5
2q1r8v,3,1,3,2,5,1,1,2,3,3,2,4,2,2,4,4,2,2,1,5,4,4,5
6h4856,5,1,1,4,4,4,4,3,2,3,3,4,4,4,3,4,2,4,2,5,4,2,2
8qc2yl,2,1,1,3,4,2,4,4,4,2,4,4,2,2,4,3,4,2,1,5,4,1,1
dguq1x,3,1,3,3,2,4,3,2,2,2,2,4,3,3,2,3,2,5,2,3,3,4,3
3g029m,3,1,1,4,2,2,4,2,1,2,3,4,2,2,4,4,3,3,1,4,4,1,1
t7ke7b,2,2,3,3,3,2,2,3,3,3,2,4,1,3,2,2,2,2,1,4,3,3,4
26yrso,2,1,3,3,3,2,2,2,3,2,3,3,3,3,3,3,2,3,2,4,3,3,4
ne1plf,3,2,1,3,3,4,4,5,3,3,5,3,4,5,1,4,5,3,2,2,4,4,2
04srr2,2,1,1,1,2,2,1,1,3,3,1,3,1,2,1,3,1,1,3,4,2,3,4
uh1219,1,2,3,1,2,2,2,2,3,2,2,3,1,2,2,1,2,3,1,4,1,2,3
eualfs,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,4,2,2,4
37xgdm,2,1,3,2,2,2,2,2,4,3,2,2,3,2,3,2,2,2,3,3,3,4,3
1375s1,3,1,1,3,5,5,5,3,1,1,4,5,4,5,2,5,3,5,1,4,4,1,3
r41h39,2,1,3,2,2,1,1,2,4,2,2,3,2,2,2,2,2,2,4,3,3,3,3
wjji6l,3,2,3,1,3,1,2,3,2,1,3,2,3,3,2,1,2,1,1,3,2,1,2
ii8l2d,3,2,3,3,2,1,3,3,3,1,2,3,2,2,3,3,3,2,1,4,4,4,4
3pe593,1,1,4,2,2,2,2,2,3,2,1,1,1,2,2,2,2,2,2,3,2,4,2
4m10eh,3,3,5,4,3,5,5,2,2,4,3,5,5,5,5,4,4,5,3,5,4,3,3
66b7t7,2,1,2,2,3,2,4,2,3,3,3,3,4,3,3,2,3,4,2,4,3,3,3
xw4s80,2,2,3,3,4,3,4,2,4,3,2,5,3,2,2,2,3,4,4,3,3,3,4
4a1tyd,4,1,2,4,4,2,4,2,2,4,3,4,3,3,3,4,3,3,1,5,5,3,3
473128,3,1,1,4,2,5,4,2,1,2,3,3,3,5,5,4,2,3,1,5,4,2,4
785j4d,4,1,1,3,4,4,4,5,3,2,5,3,4,5,4,4,5,4,1,5,4,1,1
7633uj,2,1,4,2,2,1,1,1,3,1,1,2,2,1,3,3,1,1,2,3,2,2,3
77y12t,4,1,1,3,2,1,2,2,4,2,2,4,2,3,2,2,2,4,2,2,2,4,4
7o168l,3,2,2,3,4,2,2,2,4,2,2,4,2,4,3,4,2,4,1,3,4,3,3
kj162b,2,2,4,2,2,1,2,1,5,2,1,2,2,1,2,2,2,2,5,4,2,1,1
5et104,2,2,4,2,2,2,2,2,4,2,1,2,1,2,2,2,2,2,4,2,2,4,4
n7ke64,3,1,5,1,2,3,3,2,2,2,1,3,2,2,3,3,2,2,2,2,2,2,4
e3177y,3,1,2,3,3,2,2,3,3,2,3,4,3,4,3,4,4,3,2,4,4,2,3
x8y827,2,1,1,4,2,1,3,3,2,2,3,4,3,4,3,2,3,3,3,4,4,2,5
j643ij,2,2,4,1,3,1,2,2,2,3,3,3,1,2,2,2,3,3,4,3,4,2,4
816y77,3,4,2,3,2,2,2,3,4,3,2,3,2,3,3,4,4,1,2,4,3,3,5
7924s5,1,2,5,2,1,1,2,2,4,2,2,3,2,5,2,3,2,2,2,4,2,4,4
xjwg98,3,1,3,3,3,1,4,2,4,2,1,3,2,3,3,2,3,2,3,2,3,1,4
17b69r,2,3,4,2,3,1,2,2,4,2,1,2,2,2,2,2,2,1,1,3,2,3,4
75v14o,2,1,2,2,4,2,4,2,2,3,2,3,2,2,4,4,3,2,2,3,4,3,4
673g5b,2,2,3,4,5,3,3,4,4,2,4,3,3,3,4,4,4,2,2,4,3,2,3
q6r92v,3,1,2,3,2,4,4,3,4,1,2,2,2,3,2,2,4,4,2,4,3,1,5
27r25b,2,1,3,3,2,1,3,2,4,2,1,2,1,2,2,2,2,3,4,3,3,3,4
uod6ip,3,2,4,3,2,2,4,2,3,2,3,4,3,3,2,3,3,2,2,2,2,3,4
2kd1l6,3,1,1,3,4,2,3,2,1,3,2,4,3,3,3,4,2,2,1,5,5,1,3
cj9s57,1,2,5,1,2,1,2,1,4,1,1,2,2,1,2,1,2,2,4,2,2,4,4
432r7e,2,2,3,3,2,2,2,4,2,2,2,2,2,3,2,2,3,1,3,2,3,4,3
3g554t,2,2,4,2,2,4,3,2,5,2,2,3,3,3,2,3,2,3,3,3,2,4,4
8k7289,2,2,3,2,4,5,4,3,1,2,2,3,4,3,4,2,4,3,1,4,3,4,4
m5ycq7,2,3,4,2,2,2,2,2,4,3,2,2,2,2,3,2,2,2,4,2,3,3,4
bs531p,3,3,2,4,4,3,2,2,4,2,2,3,2,3,3,3,2,2,1,5,4,3,4
7j19ix,2,3,3,2,3,2,2,2,4,2,2,2,2,2,2,2,2,1,4,3,3,2,4
12p1hy,2,1,3,2,2,2,5,3,1,2,2,4,2,2,4,4,3,3,1,5,4,2,5
c1cm6g,4,1,1,4,3,2,2,1,4,2,4,3,2,2,4,2,2,1,4,5,1,4,5
4u5khu,2,2,2,3,2,2,2,3,3,2,2,5,3,3,4,3,3,2,1,5,3,4,4
d5v5ok,5,1,1,4,4,2,4,3,2,3,3,5,3,5,3,5,3,4,2,5,5,1,3
pff84k,2,3,2,4,3,2,3,3,4,2,3,3,2,3,2,3,3,2,3,4,5,3,4
jtel9b,2,2,3,2,2,2,2,2,3,2,2,3,2,4,2,2,2,4,3,2,3,3,3
79gul1,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,5,4,2,4
t233lt,2,1,3,3,3,2,3,2,5,2,2,3,2,3,4,3,2,2,1,3,3,4,4
58829u,1,2,5,2,2,1,2,1,4,1,1,2,2,2,2,2,1,1,4,2,2,2,4
31v7ur,2,1,3,2,2,2,3,3,2,2,1,2,2,3,3,2,2,2,2,3,2,2,1
k8e331,3,2,3,3,2,4,3,3,4,2,3,4,3,4,2,3,2,3,4,2,2,1,2
xvh53x,4,1,3,3,4,2,2,2,3,3,2,3,1,3,2,3,2,3,1,4,3,4,4
2nyw6v,3,1,1,3,2,3,3,3,3,2,3,4,2,3,4,3,3,3,1,5,3,1,5
63oa4t,2,1,2,2,2,2,3,2,2,3,2,3,2,4,2,2,2,3,1,3,3,2,3
1dp8fq,4,1,1,4,1,2,5,1,1,1,1,4,1,5,4,5,1,1,1,5,5,1,1
3351w1,1,1,2,2,4,2,3,2,2,2,2,2,2,3,2,2,2,2,3,4,3,3,1
kn7b3d,3,1,2,4,2,2,4,1,1,1,3,4,3,3,3,2,3,3,1,5,3,1,5
16822y,1,1,3,3,2,1,2,2,1,2,2,2,2,1,2,2,2,1,3,3,2,4,1
mm747g,2,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,3,3,4
nx27is,2,1,4,1,2,3,2,1,4,1,1,4,1,3,1,3,1,1,1,4,3,1,1
3u2f91,2,1,3,5,2,4,4,2,1,2,2,4,4,4,5,4,1,3,1,4,2,1,5
448201,2,1,3,2,2,2,3,2,3,2,2,3,3,3,2,3,2,1,3,3,3,2,4
1f51nt,3,2,2,4,4,4,4,2,2,2,4,3,3,4,4,3,4,3,2,3,3,4,3
t2yp61,2,1,2,3,2,2,4,4,4,2,4,2,2,3,3,2,3,3,2,5,5,4,2
514gr2,1,2,4,2,2,1,2,1,4,2,1,1,1,2,2,1,1,1,4,3,2,4,4
t78547,2,1,3,3,4,2,4,3,4,2,2,3,2,3,3,3,3,2,1,4,3,1,4
y1b224,1,2,3,2,2,1,2,2,5,1,2,2,1,1,1,1,1,1,2,2,2,5,5
i56g2e,3,4,1,4,3,4,5,3,4,4,3,3,3,2,3,3,3,3,1,5,4,4,2
r9ern2,2,3,4,2,2,1,2,2,4,2,1,3,2,2,2,2,1,1,4,3,3,5,4
igx13r,1,1,1,1,1,1,3,2,3,3,2,2,2,2,2,2,2,2,2,3,2,2,1
i64n56,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,4
11c51o,3,1,2,3,2,3,4,1,3,2,1,4,2,1,1,3,1,3,1,4,3,3,4
455dc1,3,1,3,2,2,2,3,2,1,2,2,3,2,2,2,2,2,2,3,3,3,2,4
fs2873,2,2,1,5,5,4,4,3,4,2,3,3,3,5,4,3,4,5,1,5,5,5,4
wgx2m4,2,1,3,2,1,1,1,1,4,3,2,4,3,2,2,2,1,3,4,3,2,4,3
h85465,2,2,4,2,2,1,2,1,3,4,2,3,2,1,1,3,3,2,4,3,3,4,4
5n088s,2,1,4,2,2,2,2,1,3,2,1,3,2,2,3,3,2,2,4,4,2,3,3
xo3w5x,1,2,3,3,2,2,4,1,3,1,2,2,2,3,2,3,2,1,2,2,5,5,5
7lcxd3,2,2,3,2,2,3,2,1,2,2,1,2,1,2,2,2,2,1,1,3,2,2,2
5q5u6t,2,3,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,3,4
hjthk6,2,2,2,3,2,2,3,2,4,2,2,3,2,2,2,2,2,2,2,4,3,2,2
2cx24i,4,1,2,4,2,3,4,2,4,4,2,5,4,3,5,5,2,2,1,5,5,4,5
u4k78l,3,1,1,4,4,5,5,4,3,4,4,4,4,4,5,3,3,4,1,4,4,3,4
13ln50,1,2,4,2,1,1,1,1,4,2,1,2,2,1,2,2,1,1,2,2,2,2,5
7vaq8b,3,1,1,4,4,2,3,2,2,3,3,3,2,2,2,3,2,2,4,4,3,4,3
y29ug4,2,2,2,3,3,2,3,3,3,2,2,5,3,4,3,2,2,3,1,4,3,2,2
4l085y,2,3,3,2,3,3,3,2,2,2,2,3,2,3,2,3,2,3,3,3,3,2,3
s4nscs,2,2,4,2,2,1,2,1,1,2,1,3,2,2,1,2,2,3,3,4,3,3,2
381ra6,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3
1dicc3,2,2,3,3,2,1,1,1,2,2,1,3,3,3,2,2,2,2,3,3,3,2,4
j1004k,4,4,1,4,2,4,4,2,4,2,2,5,4,2,2,4,3,4,4,2,3,4,4
0991ok,2,1,3,2,2,1,1,2,4,1,1,1,1,1,1,1,1,1,2,3,1,3,4
156180,2,2,4,3,2,2,4,3,3,3,2,3,3,4,3,2,2,3,3,3,3,3,3
5tj7b3,4,1,1,2,2,1,4,1,3,1,2,3,3,3,3,4,3,3,1,5,4,3,5
yw5516,2,1,3,2,3,1,4,2,4,2,3,2,2,2,1,2,2,1,2,3,3,2,4
w08f81,3,2,3,3,1,3,3,2,3,3,2,2,2,2,1,2,2,3,2,3,2,3,4
p384yf,2,1,3,2,3,1,2,2,2,1,2,3,2,4,3,3,2,2,1,5,3,2,4
q5eq8b,3,2,3,4,2,2,2,2,3,2,2,3,2,3,2,3,1,4,4,2,3,3,3
r414v8,2,2,3,3,2,1,2,2,3,2,2,3,2,3,3,3,2,3,3,3,3,3,4
bq4buq,2,1,2,3,3,4,3,2,1,1,2,3,2,2,2,3,2,2,1,3,3,2,3
p3vntn,2,1,3,3,2,1,2,3,1,2,2,3,2,4,2,3,3,3,3,4,3,2,2
48e03m,3,2,3,2,3,2,2,2,3,2,2,3,2,3,1,3,2,2,1,4,3,3,4
x0cet8,1,2,4,1,1,1,1,1,2,1,2,2,2,2,3,2,2,1,3,2,2,4,4
bc54xv,1,3,3,2,1,4,4,3,3,4,3,3,4,3,2,3,2,3,1,4,3,5,5
m6p91b,3,1,2,3,2,4,4,3,3,1,3,3,3,4,1,3,2,3,1,5,4,1,3
8bb0j7,3,1,1,3,3,2,4,3,1,1,2,4,4,4,2,3,4,3,1,4,5,2,4
aqm44g,3,2,4,2,3,5,4,5,5,1,5,4,5,3,3,2,4,3,3,4,4,3,2
785y3i,3,2,3,3,3,4,2,3,4,3,2,3,4,3,3,3,2,3,3,3,4,4,4
ni76h5,2,3,2,3,3,4,4,2,4,2,1,4,3,4,3,3,2,5,1,3,3,3,4
971r09,4,1,1,4,3,2,2,3,2,1,3,4,1,2,4,4,2,2,1,4,4,5,4
n5n338,2,2,4,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,4,3,3,3,4
o3ipvl,1,2,4,1,1,5,4,2,4,2,2,5,4,2,4,2,3,2,2,3,4,4,3
st163m,2,1,3,2,1,1,1,1,4,1,2,3,3,3,1,3,1,3,2,4,2,3,4
p31618,1,1,2,2,2,3,3,2,2,2,3,3,3,2,2,3,2,3,2,5,4,2,3
6pa55y,2,2,3,2,3,2,2,2,4,2,2,3,4,2,2,3,2,3,2,4,2,4,4
295c39,4,1,2,4,4,5,4,3,4,3,2,4,4,3,3,5,4,3,2,5,4,4,5
57d1n1,2,2,3,2,3,4,4,1,2,2,2,3,2,4,4,3,4,2,2,4,4,4,5
8q39v2,2,2,3,2,3,2,2,2,3,2,2,3,2,2,1,3,2,3,4,2,3,4,4
e2s72q,3,1,3,2,5,2,5,2,5,3,2,4,2,4,5,3,4,2,1,2,5,1,5
35o181,3,1,1,3,2,1,1,3,4,4,3,4,3,3,3,2,3,2,2,2,3,2,2
3q2fge,2,2,3,3,3,3,2,2,3,2,2,3,2,3,2,3,2,3,2,4,2,3,4
636q2x,3,2,2,4,3,3,4,4,4,2,2,4,3,3,4,3,3,3,2,4,4,5,4
90ky91,2,2,3,3,5,1,1,2,1,1,2,5,1,3,1,3,2,1,3,2,2,1,4
5h62kn,1,1,4,4,2,2,2,1,1,2,2,2,2,2,4,3,2,2,3,4,2,2,3
s7q0vh,2,1,3,3,3,4,4,2,3,3,2,3,3,3,4,3,3,4,2,3,3,1,2
e98kmy,3,2,2,3,3,4,4,2,2,2,3,3,3,3,4,4,4,2,2,4,4,2,3
3n0cke,2,1,4,2,3,2,3,2,3,2,2,3,2,2,3,2,1,2,2,2,2,4,4
jky2mu,2,1,3,3,2,1,3,3,2,3,3,4,3,3,1,3,3,3,1,5,4,3,5
5tkvl9,2,4,1,4,4,2,4,2,5,1,2,4,2,2,2,3,2,4,4,2,3,4,5
